Hogar;Sector;Zona;Comuna;DirCoordX;DirCoordY;Fecha;DiaAsig;TipoDia;Temporada;NumPer;NumVeh;NumBicAdulto;NumBicNino;Propiedad;MontoDiv;ImputadoDiv;MontoArr;ImputadoArr;IngresoHogar;Factor
272931;4;2;SANTIAGO;344114,44;6299035,12;23-11-2012;viernes;1;1;1;0;0;0;4;;0;157601;1;220073;98,844963
272941;4;50;SANTIAGO;346192,2694;6297730,339;06-12-2012;jueves;1;1;3;1;0;0;1;;0;200000;0;875483;255,186951
272951;4;50;SANTIAGO;346192,2694;6297730,339;06-12-2012;jueves;1;1;2;0;2;1;3;;0;150000;0;926002;126,067879
272961;4;50;SANTIAGO;346192,2694;6297730,339;06-12-2012;jueves;1;1;4;0;1;1;3;;0;260000;0;950062;119,249054
272972;4;31;SANTIAGO;346855;6296164;02-12-2012;domingo;2;1;2;0;0;0;1;;0;150000;0;618584;207,400513
272980;4;31;SANTIAGO;346867,8791;6296101,967;02-12-2012;domingo;2;1;5;0;1;0;1;;0;142552;1;943231;254,993469
272992;4;31;SANTIAGO;346867,8529;6296102,317;29-11-2012;jueves;1;1;5;0;0;2;3;;0;90000;0;216188;254,993469
273001;4;34;SANTIAGO;347197,1941;6298015,382;16-02-2013;sábado;2;2;3;0;1;0;3;;0;190440;1;800115;144,360321
273011;4;34;SANTIAGO;347197,1641;6298015,368;15-02-2013;viernes;1;2;2;0;0;0;3;;0;180567;1;735976;127,682297
273021;4;34;SANTIAGO;347197,1941;6298015,382;15-02-2013;viernes;1;2;1;0;0;0;1;;0;190990;1;436474;128,532150
273031;4;46;SANTIAGO;346083,9884;6296334,903;21-02-2013;jueves;1;2;3;1;2;0;1;;0;200000;0;1069231;119,615509
273041;4;46;SANTIAGO;346161,8818;6296387,34;21-02-2013;jueves;1;2;1;1;0;0;2;215511;1;180000;0;1566208;106,500435
273051;4;23;SANTIAGO;347333,23;6298913,48;16-03-2013;sábado;2;1;1;0;0;0;1;;0;173062;1;239794;120,134399
273061;4;23;SANTIAGO;347364,2193;6298973,257;16-03-2013;sábado;2;1;2;1;0;0;1;;0;221149;1;629392;213,659943
273071;4;9;SANTIAGO;345337,4674;6299197,179;06-02-2013;miércoles;1;2;2;0;0;0;3;;0;223894;1;637256;76,826996
273081;4;9;SANTIAGO;345364,8449;6299122,688;06-02-2013;miércoles;1;2;2;0;0;0;3;;0;166058;1;696986;76,826996
273091;4;9;SANTIAGO;345414,4213;6299128,135;06-02-2013;miércoles;1;2;1;0;0;0;1;;0;173783;1;264979;77,338364
273101;4;9;SANTIAGO;345412,3002;6299127,678;06-02-2013;miércoles;1;2;3;0;3;0;2;147825;1;169446;1;460610;86,862274
273111;4;17;SANTIAGO;346231,9016;6299117,907;12-11-2012;lunes;1;1;4;0;0;1;2;190000;0;200000;0;754474;120,720970
273121;4;17;SANTIAGO;346231,9016;6299117,907;12-11-2012;lunes;1;1;1;1;0;0;2;250000;0;200000;0;1199682;230,011795
273131;4;17;SANTIAGO;346231,9016;6299117,907;12-11-2012;lunes;1;1;1;0;0;0;3;;0;150000;0;465417;128,473419
273141;4;15;SANTIAGO;345143,3769;6297138,152;05-11-2012;lunes;1;1;1;0;0;0;1;;0;200000;0;410744;126,786522
273153;4;24;SANTIAGO;345448,5321;6295002,489;20-10-2012;sábado;2;1;2;0;2;0;1;;0;200000;0;996851;128,846329
273161;4;16;SANTIAGO;345845,0279;6297019,276;15-04-2013;lunes;1;1;2;1;0;0;3;;0;140000;0;250000;204,778778
273171;4;8;SANTIAGO;345010,1479;6299739,396;09-01-2013;miércoles;1;2;2;0;0;0;2;118798;1;150000;0;241587;225,859207
273181;4;49;SANTIAGO;345857,1343;6298008,385;03-04-2013;miércoles;1;1;2;0;0;0;3;;0;210000;0;780000;227,178284
273191;4;49;SANTIAGO;345857,1343;6298008,385;03-04-2013;miércoles;1;1;2;0;1;0;1;;0;200000;0;640000;227,178284
273201;4;28;SANTIAGO;344675,2215;6294977,851;08-01-2013;martes;1;2;1;0;0;0;1;;0;200000;0;136297;115,828194
273211;4;7;SANTIAGO;344892,1376;6298209,926;17-11-2012;sábado;2;1;4;1;0;0;1;;0;300000;0;1369211;103,472412
273223;4;10;SANTIAGO;345269,4304;6298584,519;23-09-2013;lunes;1;1;2;0;0;0;3;;0;200000;0;236902;136,988571
273233;4;10;SANTIAGO;345269,4304;6298584,519;23-09-2013;lunes;1;1;2;0;0;0;3;;0;164811;1;61473;136,988571
273243;4;10;SANTIAGO;345269,4304;6298584,519;23-09-2013;lunes;1;1;3;0;0;0;3;;0;189309;1;844744;154,882217
273251;4;16;SANTIAGO;345441,94;6297278,36;14-11-2012;miércoles;1;1;1;0;0;0;5;;0;200000;0;206360;115,140785
273261;4;16;SANTIAGO;345502,776;6297330,076;14-11-2012;miércoles;1;1;4;0;0;0;1;;0;100000;0;2376664;108,192856
273271;4;16;SANTIAGO;345502,776;6297330,076;14-11-2012;miércoles;1;1;5;0;2;0;3;;0;150000;0;742286;140,626602
273281;4;16;SANTIAGO;345511;6297262;14-11-2012;miércoles;1;1;3;2;2;0;1;;0;240000;0;1528147;231,527237
273291;4;16;SANTIAGO;345441,95;6297277,37;14-11-2012;miércoles;1;1;2;0;0;0;3;;0;170000;0;412402;114,379478
273301;4;16;SANTIAGO;345439,009;6297281,201;14-11-2012;miércoles;1;1;3;1;1;0;3;;0;250000;0;1611826;231,527237
273311;4;37;SANTIAGO;347946,2775;6295720,028;20-10-2012;sábado;2;1;1;0;0;0;1;;0;150000;0;120000;300,307861
273323;4;9;SANTIAGO;345391,4743;6299290,735;29-08-2013;jueves;1;1;3;0;1;0;1;;0;180000;0;560000;86,862274
273333;4;9;SANTIAGO;345364,4148;6299355,934;29-08-2013;jueves;1;1;9;0;1;1;1;;0;180000;0;1800000;66,787483
273342;4;9;SANTIAGO;345364,4148;6299355,934;29-08-2013;jueves;1;1;6;0;1;1;1;;0;180000;0;880000;165,159409
273352;4;9;SANTIAGO;345364,4148;6299355,934;29-08-2013;jueves;1;1;3;0;3;0;3;;0;180000;0;1180000;86,862274
273362;4;9;SANTIAGO;345391,4743;6299290,735;29-08-2013;jueves;1;1;1;0;0;0;1;;0;180000;0;80000;77,338364
273371;4;14;SANTIAGO;344119,7377;6297318,006;31-10-2012;miércoles;1;1;3;0;0;0;3;;0;125000;0;388369;88,343971
273380;4;26;SANTIAGO;344343,7633;6295874,159;31-10-2012;miércoles;1;1;2;0;0;0;1;;0;150000;0;438945;134,087708
273392;4;34;SANTIAGO;347502,0259;6298387,875;02-12-2012;domingo;2;1;1;0;0;0;1;;0;200000;0;685039;128,532150
273401;4;22;SANTIAGO;347110,1026;6298767,127;29-01-2013;martes;1;2;1;0;0;0;3;;0;60000;0;213917;107,459381
273411;2;411;MAIPU;336183,0423;6291108,357;23-11-2012;viernes;1;1;3;1;4;0;1;;0;500000;0;1333679;81,423393
273420;4;4;SANTIAGO;344229,9873;6298751,165;23-11-2012;viernes;1;1;5;0;0;0;1;;0;179063;1;1440618;163,497910
273432;4;37;SANTIAGO;347653,2947;6296148,445;26-09-2013;jueves;1;1;2;0;0;0;1;;0;120000;0;230000;298,322357
273441;3;495;PROVIDENCIA;348360,9246;6298174,613;01-12-2012;sábado;2;1;3;0;0;0;2;205846;1;288909;1;220000;108,271133
273451;4;32;SANTIAGO;348232,2672;6298100,665;30-11-2012;viernes;1;1;3;0;0;0;3;;0;156956;1;298032;113,192299
273461;4;32;SANTIAGO;348232,2672;6298100,665;30-11-2012;viernes;1;1;4;0;1;0;2;209473;1;207377;1;1800000;94,700035
273471;4;48;SANTIAGO;346719;6298028;22-10-2012;lunes;1;1;3;1;0;0;1;;0;250000;0;3027969;352,223877
273480;4;48;SANTIAGO;346720,274;6298026,446;22-10-2012;lunes;1;1;3;1;0;1;2;200000;0;250000;0;800091;352,223877
273491;4;48;SANTIAGO;346720,274;6298026,446;22-10-2012;lunes;1;1;3;0;0;0;1;;0;250000;0;736195;196,735031
273501;4;48;SANTIAGO;346720,274;6298026,446;25-10-2012;jueves;1;1;4;0;2;2;1;;0;200000;0;857764;164,594452
273511;4;38;SANTIAGO;348028,9627;6295393,836;06-06-2013;jueves;1;1;1;0;2;1;3;;0;160000;0;612533;90,025375
273521;4;21;SANTIAGO;347146,262;6299217,034;04-12-2012;martes;1;1;1;0;0;0;3;;0;250000;0;707940;94,007004
273530;4;15;SANTIAGO;345173,3568;6297723,379;14-03-2013;jueves;1;1;4;0;5;1;1;;0;223169;1;1170776;119,135841
273540;4;39;SANTIAGO;343876,8678;6299485,908;05-11-2012;lunes;1;1;2;0;0;0;1;;0;147204;1;200000;67,276657
273551;4;39;SANTIAGO;343955,0413;6299609,872;05-11-2012;lunes;1;1;4;0;0;1;3;;0;130000;0;400000;63,637745
273561;4;48;SANTIAGO;346774,8423;6298076,812;06-12-2012;jueves;1;1;2;0;0;0;3;;0;150000;0;962888;174,006180
273571;4;48;SANTIAGO;346774,8423;6298076,812;06-12-2012;jueves;1;1;2;1;0;0;1;;0;150000;0;585474;311,531158
273581;4;48;SANTIAGO;346774,8423;6298076,812;06-12-2012;jueves;1;1;4;2;2;0;2;273740;1;200000;0;1430772;294,680939
273592;4;35;SANTIAGO;348172,8631;6297070,722;16-08-2013;viernes;1;1;2;0;0;0;1;;0;180000;0;265324;133,575714
273603;4;35;SANTIAGO;348172,8631;6297070,722;16-08-2013;viernes;1;1;5;1;0;0;1;;0;218094;1;1031119;294,024506
273613;4;35;SANTIAGO;348178,2877;6297069,552;16-08-2013;viernes;1;1;5;0;0;0;3;;0;136802;1;376237;164,227814
273621;4;38;SANTIAGO;347400,3018;6295398,315;06-11-2012;martes;1;1;4;0;0;3;3;;0;150000;0;446373;84,592995
273632;4;50;SANTIAGO;346385,5266;6297288,246;25-09-2013;miércoles;1;1;2;1;0;0;1;;0;120000;0;290000;225,705063
273642;4;50;SANTIAGO;346327,7611;6297283,185;25-09-2013;miércoles;1;1;3;0;0;0;3;;0;100000;0;500000;142,535034
273652;4;50;SANTIAGO;346327,7611;6297283,185;25-09-2013;miércoles;1;1;4;0;0;0;1;;0;100000;0;350000;119,249054
273661;4;21;SANTIAGO;346942,339;6299066,537;17-09-2013;martes;1;1;1;0;1;0;3;;0;170000;0;400000;94,007004
273671;4;15;SANTIAGO;344732,0062;6297380,664;15-04-2013;lunes;1;1;5;0;1;1;1;;0;200000;0;340000;154,850037
273680;4;8;SANTIAGO;344862,2054;6299408,268;08-01-2013;martes;1;2;5;0;0;0;1;;0;150000;0;1163746;277,687958
273691;4;32;SANTIAGO;348004,224;6298211,74;28-11-2012;miércoles;1;1;1;0;0;0;3;;0;209568;1;382125;100,781471
273701;4;32;SANTIAGO;348093,0075;6298249,947;28-11-2012;miércoles;1;1;2;1;0;0;3;;0;140000;0;1086871;179,240677
273711;4;32;SANTIAGO;348004,224;6298211,74;28-11-2012;miércoles;1;1;2;0;0;0;3;;0;200093;1;790343;100,115143
273721;4;32;SANTIAGO;348126,8309;6298264,441;28-11-2012;miércoles;1;1;1;0;0;0;5;;0;136864;1;74574;100,781471
273731;4;32;SANTIAGO;348093,0075;6298249,947;28-11-2012;miércoles;1;1;2;1;0;0;2;166988;1;224449;1;125875;179,240677
273742;4;32;SANTIAGO;348126,8309;6298264,441;06-12-2012;jueves;1;1;3;1;2;0;2;226000;0;251424;1;1350000;202,653275
273751;4;43;SANTIAGO;346348,6632;6296639,524;18-10-2012;jueves;1;1;3;0;0;0;3;;0;120000;0;308995;120,345779
273763;4;48;SANTIAGO;347059,376;6297645,675;23-08-2013;viernes;1;1;3;0;0;0;3;;0;100000;0;200000;196,735031
273773;4;48;SANTIAGO;347063,2943;6297646,412;23-08-2013;viernes;1;1;3;0;0;1;3;;0;197453;1;207366;196,735031
273781;4;25;SANTIAGO;345340,3427;6295976,237;14-03-2013;jueves;1;1;3;1;0;0;2;237841;1;226948;1;546372;153,990479
273791;4;25;SANTIAGO;345340,3427;6295976,237;14-03-2013;jueves;1;1;3;0;3;0;2;226421;1;224873;1;1322425;86,011604
273801;4;25;SANTIAGO;345385;6295891;14-03-2013;jueves;1;1;4;1;2;0;1;;0;190706;1;562045;128,833023
273811;4;25;SANTIAGO;345383;6295923;14-03-2013;jueves;1;1;2;1;2;0;3;;0;194852;1;453173;136,199875
273821;4;5;SANTIAGO;344459,5559;6298593,236;17-11-2012;sábado;2;1;2;1;0;0;3;;0;150000;0;370056;166,090073
273831;4;5;SANTIAGO;344379,0419;6298617,348;17-11-2012;sábado;2;1;4;1;2;0;1;;0;270305;1;1367974;157,106476
273841;4;13;SANTIAGO;345897,8413;6298666,633;06-12-2012;jueves;1;1;4;0;0;0;3;;0;160000;0;705538;168,906464
273851;4;13;SANTIAGO;345897,8413;6298666,633;23-11-2012;viernes;1;1;2;0;0;0;3;;0;170797;1;400291;178,564804
273861;4;13;SANTIAGO;345897,8413;6298666,633;23-11-2012;viernes;1;1;1;0;0;0;3;;0;195872;1;475337;179,753311
273873;4;34;SANTIAGO;347251,7334;6298345,22;09-09-2013;lunes;1;1;5;0;0;0;3;;0;180000;0;823644;156,982040
273880;4;34;SANTIAGO;347218,3253;6298373,412;12-09-2013;jueves;1;1;1;0;0;0;7;;0;250000;0;330176;128,532150
273891;4;38;SANTIAGO;348028,089;6295388,758;04-11-2012;domingo;2;1;2;1;0;0;1;;0;400000;0;453214;160,110794
273903;4;28;SANTIAGO;344878,7162;6295385,093;26-09-2013;jueves;1;1;5;0;0;0;1;;0;110000;0;300000;141,466156
273913;4;22;SANTIAGO;347077,1167;6298951,403;25-09-2013;miércoles;1;1;1;0;0;0;3;;0;177811;1;1544464;107,459381
273923;4;22;SANTIAGO;347077,1167;6298951,403;25-09-2013;miércoles;1;1;4;0;0;0;3;;0;158438;1;130881;100,974960
273933;4;22;SANTIAGO;347077,3178;6298954,908;25-09-2013;miércoles;1;1;3;1;0;0;1;;0;400000;0;1057536;216,081329
273943;4;22;SANTIAGO;347077,1167;6298951,403;25-09-2013;miércoles;1;1;1;0;0;0;3;;0;300000;0;403921;107,459381
273953;4;22;SANTIAGO;347077,3178;6298954,908;25-09-2013;miércoles;1;1;2;1;0;0;3;;0;224041;1;519708;191,117355
273961;4;1;SANTIAGO;344708,13;6299612,561;21-03-2013;jueves;1;1;3;0;0;0;1;;0;157532;1;499806;107,406754
273971;4;1;SANTIAGO;344673,749;6299639,737;21-03-2013;jueves;1;1;2;0;0;0;1;;0;181710;1;604332;94,998001
273983;4;32;SANTIAGO;348138,5126;6298421,971;29-08-2013;jueves;1;1;2;0;1;0;3;;0;180804;1;498399;100,115143
273992;4;32;SANTIAGO;348079,2172;6298371,241;26-09-2013;jueves;1;1;2;0;0;0;1;;0;230000;0;635657;100,115143
274001;4;35;SANTIAGO;347302,8008;6297213,58;05-01-2013;sábado;2;2;1;0;0;0;1;;0;350000;0;260231;134,464752
274011;4;20;SANTIAGO;346891,7911;6298933,758;29-01-2013;martes;1;2;1;0;0;0;2;187900;1;170000;0;1422220;96,362373
274021;4;20;SANTIAGO;346891,7911;6298933,758;29-01-2013;martes;1;2;1;1;0;0;2;182730;1;180000;0;834278;172,522018
274031;4;20;SANTIAGO;346891,7911;6298933,758;29-01-2013;martes;1;2;1;1;1;0;2;241907;1;200000;0;1550831;172,522018
274041;4;20;SANTIAGO;346891,7911;6298933,758;29-01-2013;martes;1;2;2;0;0;0;3;;0;150000;0;906242;95,725258
274051;4;20;SANTIAGO;346833,4649;6298986,599;29-01-2013;martes;1;2;1;1;1;0;2;137913;1;150000;0;962134;172,522018
274061;4;20;SANTIAGO;346891,7911;6298933,758;29-01-2013;martes;1;2;1;0;0;0;2;204659;1;190000;0;454779;96,362373
274081;4;33;SANTIAGO;347755;6297805;29-11-2012;jueves;1;1;4;1;1;1;2;252596;1;250000;0;513088;221,539169
274091;4;33;SANTIAGO;347755;6297805;29-11-2012;jueves;1;1;2;1;0;0;1;;0;234191;1;692421;234,207184
274101;4;33;SANTIAGO;347755;6297805;29-11-2012;jueves;1;1;4;1;1;0;3;;0;170000;0;1090000;221,539169
274110;4;33;SANTIAGO;347755;6297805;29-11-2012;jueves;1;1;2;0;1;0;1;;0;300000;0;811008;130,816742
274121;4;33;SANTIAGO;347755;6297805;29-11-2012;jueves;1;1;2;1;0;0;2;296759;1;262430;1;2000000;234,207184
274131;4;33;SANTIAGO;347755;6297805;29-11-2012;jueves;1;1;2;0;1;0;3;;0;228075;1;797212;130,816742
274141;4;33;SANTIAGO;347755;6297805;29-11-2012;jueves;1;1;2;0;0;0;3;;0;240024;1;690307;130,816742
274152;4;45;SANTIAGO;346231,9249;6295526,96;30-08-2013;viernes;1;1;2;0;0;0;1;;0;150000;0;280000;100,284767
274162;4;45;SANTIAGO;346220,4626;6295659,55;30-08-2013;viernes;1;1;4;2;4;0;1;;0;150000;0;691726;169,833069
274172;4;45;SANTIAGO;346220,3631;6295660,73;30-08-2013;viernes;1;1;3;0;0;0;1;;0;130000;0;450000;113,384109
274182;4;45;SANTIAGO;346160,2047;6295735,695;30-08-2013;viernes;1;1;3;0;0;0;1;;0;140000;0;1050000;113,384109
274192;4;45;SANTIAGO;346155,1161;6295741,426;30-08-2013;viernes;1;1;1;0;0;0;1;;0;170000;0;500000;100,952271
274202;4;45;SANTIAGO;346116,2213;6295532,463;30-08-2013;viernes;1;1;3;0;0;0;1;;0;190000;0;710000;113,384109
274212;4;45;SANTIAGO;346146,4063;6295461,861;30-09-2013;lunes;1;1;1;0;0;0;1;;0;180000;0;300000;100,952271
274231;4;15;SANTIAGO;345164,7948;6296819,895;19-11-2012;lunes;1;1;3;0;0;1;3;;0;130000;0;532455;142,399719
274242;4;17;SANTIAGO;346072,7152;6299303,954;17-09-2013;martes;1;1;1;0;0;0;3;;0;140000;0;300000;128,473419
274252;4;17;SANTIAGO;346072,7152;6299303,954;17-09-2013;martes;1;1;1;0;0;0;3;;0;140000;0;350000;128,473419
274262;4;17;SANTIAGO;346072,7152;6299303,954;17-09-2013;martes;1;1;4;1;1;0;3;;0;160000;0;650000;216,132172
274273;4;50;SANTIAGO;346323,1707;6297779,47;02-10-2013;miércoles;1;1;4;0;1;1;1;;0;156125;1;571502;119,249054
274281;4;51;SANTIAGO;348551,3255;6296392,54;27-01-2013;domingo;2;2;3;0;0;0;2;175990;1;180000;0;788448;83,733948
274291;4;3;SANTIAGO;344412,2246;6299153,516;09-01-2013;miércoles;1;2;1;1;0;0;3;;0;120000;0;85724;96,385437
274301;4;3;SANTIAGO;344414,8905;6299120,133;09-01-2013;miércoles;1;2;2;0;0;0;1;;0;250000;0;386852;53,480263
274321;4;41;SANTIAGO;347731,7868;6298441,177;09-04-2013;martes;1;1;1;0;1;0;3;;0;230000;0;74574;125,397743
274331;4;26;SANTIAGO;344613,3492;6295949,164;15-03-2013;viernes;1;1;1;0;2;0;1;;0;191830;1;549683;134,980194
274342;4;12;SANTIAGO;345832,4325;6299317,648;17-09-2013;martes;1;1;4;0;1;0;3;;0;120000;0;840000;169,577271
274351;4;11;SANTIAGO;345588,48;6298435,29;02-04-2013;martes;1;1;2;0;0;0;1;;0;230000;0;850000;277,596313
274362;4;5;SANTIAGO;344811,3563;6298936,488;23-08-2013;viernes;1;1;3;0;1;2;3;;0;167875;1;279680;104,887550
274373;4;46;SANTIAGO;346170,0498;6296144,573;30-09-2013;lunes;1;1;6;1;3;0;1;;0;200000;0;633207;227,436249
274382;4;16;SANTIAGO;345647,1824;6297525,18;29-08-2013;jueves;1;1;2;0;2;0;3;;0;230000;0;882772;114,379478
274391;4;50;SANTIAGO;346522,0754;6297497,073;05-01-2013;sábado;2;2;3;0;1;0;3;;0;60000;0;619702;142,535034
274401;4;50;SANTIAGO;346534,7887;6297469,231;05-01-2013;sábado;2;2;3;0;1;0;5;;0;200000;0;987685;142,535034
274411;4;50;SANTIAGO;346486,6793;6297461,274;05-01-2013;sábado;2;2;2;1;1;0;3;;0;170000;0;938349;225,705063
274422;4;38;SANTIAGO;348225,4909;6295327,976;20-11-2012;martes;1;1;3;0;1;0;1;;0;150000;0;367256;101,111572
274432;4;10;SANTIAGO;345320,2448;6298717,645;09-10-2013;miércoles;1;1;3;1;2;0;1;;0;300000;0;927170;277,292664
274441;4;6;SANTIAGO;344125,3074;6297764,054;17-11-2012;sábado;2;1;2;0;0;0;3;;0;160000;0;550000;92,665398
274451;4;6;SANTIAGO;344123,1798;6297764,02;17-11-2012;sábado;2;1;2;0;3;0;3;;0;80000;0;126019;92,665398
274461;4;34;SANTIAGO;347215,2192;6298220,068;26-10-2012;viernes;1;1;2;0;2;0;3;;0;176343;1;120254;127,682297
274471;4;34;SANTIAGO;347253,4064;6298227,77;26-10-2012;viernes;1;1;2;0;0;0;1;;0;143410;1;279411;127,682297
274481;4;34;SANTIAGO;347215,0207;6298216,343;10-09-2013;martes;1;1;1;0;0;0;3;;0;160000;0;139643;128,532150
274491;4;35;SANTIAGO;348446,0432;6297300,686;11-02-2013;lunes;1;2;2;0;0;0;3;;0;200000;0;1098149;133,575714
274501;4;35;SANTIAGO;348447,9951;6297300,717;11-02-2013;lunes;1;2;3;0;0;0;2;250000;0;300000;0;906085;151,023544
274511;4;1;SANTIAGO;344612,477;6299673,58;10-02-2013;domingo;2;2;3;0;0;0;1;;0;165000;0;600000;107,406754
274521;4;51;SANTIAGO;348056,5178;6296060,669;05-12-2012;miércoles;1;1;3;0;1;0;1;;0;140000;0;719542;83,733948
274531;4;49;SANTIAGO;346029,0365;6297388,306;12-01-2013;sábado;2;2;1;0;1;0;1;;0;200000;0;211678;228,690292
274541;4;11;SANTIAGO;345047,5682;6298290,854;17-11-2012;sábado;2;1;2;0;0;0;1;;0;150000;0;158958;277,596313
274551;4;11;SANTIAGO;345047,5682;6298290,854;17-11-2012;sábado;2;1;1;0;0;0;1;;0;150000;0;135982;279,443970
274561;4;10;SANTIAGO;345616,57;6298754,66;02-04-2013;martes;1;1;1;0;1;0;3;;0;210000;0;117255;137,900360
274571;4;8;SANTIAGO;345129;6299731;31-10-2012;miércoles;1;1;1;1;1;0;5;;0;250000;0;821877;407,057312
274581;4;27;SANTIAGO;345050,0047;6295103,529;15-03-2013;viernes;1;1;3;0;1;3;3;;0;167118;1;302729;301,640869
274593;4;48;SANTIAGO;346972,6031;6298133,925;20-08-2013;martes;1;1;2;0;1;0;4;;0;172254;1;602697;174,006180
274603;4;48;SANTIAGO;346921,5666;6298120,794;20-08-2013;martes;1;1;3;1;1;0;3;;0;201498;1;275226;352,223877
274612;4;33;SANTIAGO;347454,202;6297959,843;10-09-2013;martes;1;1;1;2;0;0;1;;0;308116;1;1727233;235,766006
274620;4;33;SANTIAGO;347347,6672;6298010,145;05-12-2012;miércoles;1;1;2;0;0;0;3;;0;126000;0;121061;130,816742
274630;4;33;SANTIAGO;347453,8405;6297980,09;05-12-2012;miércoles;1;1;4;0;1;0;1;;0;165594;1;448589;123,741051
274640;4;33;SANTIAGO;347404,2664;6297962,562;05-12-2012;miércoles;1;1;5;0;0;1;3;;0;141113;1;376694;160,835770
274652;4;33;SANTIAGO;347373,8622;6298014,075;12-09-2013;jueves;1;1;1;0;98;98;4;;0;187442;1;467423;131,687454
274661;4;46;SANTIAGO;346609,9889;6296397,009;19-10-2012;viernes;1;1;1;0;0;0;1;;0;169306;1;95000;59,485985
274671;4;23;SANTIAGO;347445,1032;6298671,57;29-01-2013;martes;1;2;1;0;1;0;3;;0;250000;0;724075;120,134399
274681;4;23;SANTIAGO;347405,1784;6298726,052;29-01-2013;martes;1;2;2;1;0;0;5;;0;200000;0;839865;213,659943
274692;4;3;SANTIAGO;344319,6333;6299284,884;10-06-2013;lunes;1;1;3;0;0;0;5;;0;100000;0;300000;60,465919
274701;4;19;SANTIAGO;346841,0929;6299312,477;03-12-2012;lunes;1;1;1;0;0;0;1;;0;159101;1;1327119;191,891800
274712;4;19;SANTIAGO;346776,2288;6299311,829;09-04-2013;martes;1;1;2;0;1;0;3;;0;230000;0;500000;190,623093
274722;4;19;SANTIAGO;346776,2288;6299311,829;09-04-2013;martes;1;1;2;0;1;0;3;;0;220000;0;530000;190,623093
274731;4;19;SANTIAGO;346841,0929;6299312,477;03-12-2012;lunes;1;1;4;0;0;0;3;;0;150000;0;674688;180,312576
274742;4;19;SANTIAGO;346776,4743;6299313,94;09-04-2013;martes;1;1;3;0;1;0;3;;0;200000;0;340000;215,522507
274751;4;15;SANTIAGO;344659,4135;6297106,262;24-01-2013;jueves;1;2;2;0;0;0;3;;0;130000;0;886693;125,948189
274762;4;24;SANTIAGO;345665,9152;6295266,175;20-10-2012;sábado;2;1;2;0;0;0;2;223000;0;250000;0;694916;128,846329
274772;4;24;SANTIAGO;345612;6295266;20-10-2012;sábado;2;1;3;1;3;0;5;;0;222277;1;400000;260,811096
274782;4;50;SANTIAGO;346586,5408;6297286,274;19-08-2013;lunes;1;1;1;0;0;0;3;;0;161479;1;798466;126,906982
274792;4;50;SANTIAGO;346586,5408;6297286,274;19-08-2013;lunes;1;1;2;1;1;0;2;190000;0;300000;0;1379493;225,705063
274802;4;50;SANTIAGO;346586,5513;6297289,849;20-08-2013;martes;1;1;2;0;0;0;1;;0;250000;0;433862;126,067879
274812;4;50;SANTIAGO;346586,5408;6297286,274;19-08-2013;lunes;1;1;2;0;0;0;1;;0;203059;1;1694563;126,067879
274822;4;50;SANTIAGO;346586,5408;6297286,274;20-08-2013;martes;1;1;2;0;0;0;1;;0;350000;0;1742617;126,067879
274832;4;50;SANTIAGO;346586,5408;6297286,274;19-08-2013;lunes;1;1;1;1;0;0;2;210000;0;228136;1;1596068;227,207306
274841;4;35;SANTIAGO;347353;6296916;14-10-2012;domingo;2;1;1;0;0;0;1;;0;200000;0;383197;134,464752
274851;4;35;SANTIAGO;347353;6296916;14-10-2012;domingo;2;1;1;0;0;0;3;;0;180000;0;150000;134,464752
274861;4;35;SANTIAGO;347353;6296916;14-10-2012;domingo;2;1;2;1;1;0;3;;0;210000;0;864857;239,146606
274871;4;35;SANTIAGO;347353;6296916;14-10-2012;domingo;2;1;2;0;0;0;1;;0;200000;0;118912;133,575714
274881;4;35;SANTIAGO;347353;6296916;14-10-2012;domingo;2;1;1;1;1;0;2;226992;1;200000;0;500000;240,738358
274891;4;35;SANTIAGO;347353;6296916;14-10-2012;domingo;2;1;1;0;0;0;1;;0;150000;0;120000;134,464752
274901;4;35;SANTIAGO;347353;6296916;14-10-2012;domingo;2;1;1;0;0;0;5;;0;150000;0;112000;134,464752
274911;4;50;SANTIAGO;346367,8231;6297869,934;01-09-2013;domingo;2;1;2;1;0;0;1;;0;262556;1;915865;225,705063
274922;4;3;SANTIAGO;344493,9089;6299434,032;09-08-2013;viernes;1;1;2;0;0;0;4;;0;150873;1;105397;53,480263
274930;4;1;SANTIAGO;344298,5928;6299888,03;14-03-2013;jueves;1;1;5;2;3;1;1;;0;306639;1;1591545;209,107925
274941;4;21;SANTIAGO;346984,7184;6299082,65;17-09-2013;martes;1;1;1;0;1;0;3;;0;130000;0;250000;94,007004
274942;4;21;SANTIAGO;346916,3104;6299190,039;26-09-2013;jueves;1;1;4;0;0;0;3;;0;193992;1;200022;88,334366
274951;4;21;SANTIAGO;346999,1679;6299158,95;17-09-2013;martes;1;1;1;0;0;0;1;;0;250000;0;500000;94,007004
274953;4;21;SANTIAGO;346944,077;6299132,947;27-09-2013;viernes;1;1;4;1;0;0;3;;0;200079;1;552709;158,149002
274962;4;21;SANTIAGO;347003,3205;6299131,502;17-09-2013;martes;1;1;1;0;0;0;3;;0;80000;0;250000;94,007004
274963;4;21;SANTIAGO;346916,3104;6299190,039;27-09-2013;viernes;1;1;2;0;0;0;3;;0;200750;1;905250;93,385437
