Hogar;Vehiculo;TipoVeh;MarcaVeh;ModeloVeh;AnoVeh;EdadVehiculo;CilindradaVeh;Combustible;SelloVerde;Propiedad
157041;15704101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157051;15705101;1;998;NO RESPÚNDE;9998;9;99998;1;1;1
157061;15706102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157061;15706101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157071;15707101;1;86;COROLLA;9998;9;99998;1;1;1
157071;15707104;2;130;500;9998;9;99998;1;1;1
157071;15707102;3;59;L200;9998;9;99998;1;1;1
157071;15707103;1;55;KOMPRESSOR;9998;9;99998;1;1;1
157081;15708102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157081;15708101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157091;15709101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157111;15711101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157120;15712001;1;83;IMPRESA;2001;4;1900;1;2;1
157131;15713101;1;36;ACCORD;9999;9;99999;1;1;1
157141;15714101;1;19;ZX;9998;9;99998;1;1;1
157161;15716101;1;86;YARIS;2010;1;1600;1;2;1
157171;15717101;1;22;NUBIRA;9998;9;99998;1;1;1
157181;15718101;1;45;NO RESPONDE;9998;9;99998;1;1;1
157191;15719101;1;17;CORSA;9998;9;99998;1;1;1
157201;15720101;1;61;X TRAIL;2012;1;99999;1;2;1
157211;15721102;1;37;NO ENTREGA INFORMACION;9998;9;99998;1;1;1
157211;15721101;1;17;NO ENTREGA INFORMACION;9998;9;99998;1;1;1
157221;15722101;3;998;NO RESPONDE;9998;9;99998;2;1;1
157231;15723101;1;998;NO RESPONDE;9998;9;99998;1;1;2
157241;15724101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157271;15727101;1;22;NUBIRA;2006;3;1600;1;2;2
157281;15728101;1;61;V16;2006;3;1300;1;2;1
157291;15729102;3;25;9;2010;1;99998;1;2;1
157291;15729101;1;84;BALENO;2009;2;99998;1;2;1
157301;15730101;1;87;GOLF;2000;4;99999;1;2;1
157311;15731101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157321;15732101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157321;15732102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157331;15733101;1;13;FO;9998;9;99998;1;1;1
157351;15735101;3;61;NO RESPONDE;9999;9;99999;1;1;4
157361;15736101;1;61;TIIDA;2010;1;1600;1;2;1
157371;15737101;1;86;COROLA;2011;1;2000;1;2;1
157371;15737102;1;17;CORSA;2007;2;1400;1;2;1
157391;15739101;1;87;NO RESPONDE;9998;9;99998;1;1;1
157401;15740101;5;37;TUCSON;2009;2;2000;1;2;1
157411;15741101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157421;15742101;1;19;C4;2007;2;99998;1;2;1
157441;15744101;1;998;NO RESPONDE;9998;9;99998;2;1;1
157441;15744102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157451;15745102;1;84;SWIFT;2010;1;1500;1;2;1
157451;15745101;1;54;MIATA;1997;4;1800;1;2;1
157471;15747101;1;55;NO RESPONDE;9998;9;99998;1;1;1
157481;15748102;1;84;NO RESPONDE;9998;9;99998;1;1;1
157481;15748101;1;54;NO RESPONDE;9998;9;99998;1;1;1
157491;15749102;1;87;PASSAT;2004;3;2600;1;2;1
157491;15749101;1;87;BORA;1999;4;2000;1;2;1
157501;15750103;2;157;AN125;2010;1;125;1;2;1
157501;15750101;1;84;SX4;2011;1;1600;1;2;1
157501;15750102;2;157;AN125;2010;1;125;1;2;1
157511;15751102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157511;15751101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157521;15752101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157521;15752102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157531;15753101;1;998;NO RESPONDE;9998;9;99998;1;1;2
157541;15754101;1;11;NO RESPONDE;9998;9;99998;1;1;1
157551;15755101;1;84;NO RESPONDE;9998;9;99998;1;1;1
157561;15756101;3;61;PATHFINDER;9998;9;99998;1;1;1
157561;15756102;3;37;TERRACAN;9998;9;99998;2;1;1
157571;15757101;1;84;SX4;9998;9;99998;1;1;1
157581;15758102;3;19;BERLINGO;2008;2;1600;1;2;1
157581;15758101;1;17;VECTRA;2003;3;2000;1;2;1
157591;15759101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157601;15760101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157631;15763101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157651;15765101;1;86;NO RESPONDE;9998;9;99998;1;1;1
157661;15766102;3;998;NO RESPONDE;9998;9;99998;1;1;1
157661;15766101;1;11;120 I;9998;9;99998;1;1;1
157701;15770101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157711;15771101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157721;15772102;3;61;NO RESPONDE;9998;9;99998;1;1;1
157721;15772101;1;57;NO RESPONDE;9998;9;99998;1;1;1
157731;15773101;1;86;RAAV 4;9998;9;99998;1;1;1
157731;15773102;1;19;C3;9998;9;99998;1;1;1
157741;15774102;1;17;SPAC;2010;1;1500;1;2;1
157741;15774101;1;0;NO SABE;2011;1;1600;1;2;1
157761;15776101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157771;15777101;1;86;NO RESPONDE;9998;9;99998;1;1;1
157771;15777103;1;83;NO RESPONDE;9998;9;99998;1;1;1
157771;15777102;1;86;NO RESPONDE;9998;9;99998;1;1;1
157791;15779101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157801;15780101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157811;15781101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157821;15782101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157850;15785002;1;59;SIN INFORMACION;2010;1;99999;2;2;1
157850;15785001;1;30;RAINGER;2007;2;99999;1;2;1
157861;15786101;1;30;CONTOUR;1995;5;2000;1;2;1
157871;15787101;1;61;VERSA;2012;1;1600;1;2;1
157881;15788101;1;61;SENTA;1996;5;1600;1;2;1
157891;15789103;1;0;NO SABE;2011;1;1600;1;2;1
157891;15789101;1;86;YARIS;2009;2;1600;1;2;1
157891;15789102;1;25;SCANIVI;2011;1;2600;1;2;1
157901;15790101;1;64;NO ENTREGA INFORMACION;9998;9;99998;1;1;1
157911;15791101;3;998;NO RESPONDE;9998;9;99998;2;1;1
157921;15792101;1;998;NO RESP“NDE;9998;9;99998;1;1;1
157921;15792102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157931;15793101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157941;15794103;1;998;NO RESPONDE;9998;9;99998;1;1;1
157941;15794102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157941;15794101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157951;15795101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157951;15795102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157951;15795103;1;998;NO RESPONDE;9998;9;99998;1;1;1
157961;15796101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157971;15797102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157971;15797101;1;998;NO RESPONDE;9998;9;99998;1;1;1
157981;15798101;3;36;CRV;9998;9;99998;1;1;1
157981;15798102;1;998;NO RESPONDE;9998;9;99998;1;1;1
157991;15799101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158001;15800101;3;17;COMBO;2001;4;1700;2;2;1
158001;15800102;2;123;ELITE 125;2006;3;125;1;2;1
158011;15801101;2;163;SCOTTER;9998;9;99998;1;1;1
158020;15802002;1;86;;9999;9;99999;1;1;1
158020;15802001;3;61;;9999;9;99999;2;1;1
158031;15803101;1;998;NO RESPONDE;9998;9;99998;1;1;4
158040;15804002;3;42;GRAND CHEROKEE;9998;9;99998;1;1;1
158040;15804001;3;25;CALIBER;9998;9;99998;1;1;1
158050;15805001;4;37;H1;2006;3;99999;2;2;4
158061;15806101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158061;15806102;1;998;NO RESPONDE;9998;9;99998;1;1;1
158071;15807101;1;998;NO RESPONDE;9998;9;99998;2;1;1
158081;15808101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158091;15809101;1;72;NO RESPONDE;9998;9;99998;1;1;1
158101;15810103;1;998;NO RESPONDE;9998;9;99998;1;1;1
158101;15810101;3;998;NO RESPONDE;9998;9;99998;1;1;1
158101;15810102;3;998;NO RESPONDE;9998;9;99998;2;1;1
158112;15811203;3;55;ML350;2012;1;3500;1;2;1
158112;15811202;3;59;MONTERO;2004;3;3500;1;2;1
158112;15811201;1;11;335;2010;1;3000;1;2;1
158121;15812101;3;84;GRAND NOMADE;2009;2;2000;1;2;1
158141;15814101;3;61;X-TRAIL;2008;2;2500;1;2;1
158161;15816102;1;22;NO RESPONDE;9998;9;99998;1;1;1
158161;15816101;1;65;NO RESPONDE;9998;9;99998;1;1;1
158171;15817101;1;86;NO RESPONDE;9998;9;99998;1;1;1
158181;15818101;1;88;T4;2012;1;1400;1;2;1
158181;15818102;1;84;SWIFT;2011;1;1200;1;2;1
158191;15819101;1;86;COROLLA;9999;9;99999;1;1;1
158201;15820101;1;61;TERRANO;2010;1;99998;1;2;1
158211;15821101;1;17;CORSA;2000;4;1600;1;2;1
158231;15823101;1;86;YARIS;2006;3;1500;1;2;1
158241;15824101;1;65;206;2005;3;99999;1;2;1
158261;15826102;3;42;COMPAS;9998;9;3000;1;1;1
158261;15826103;1;37;GETZ;9998;9;1600;1;1;1
158261;15826104;1;37;GETZ;9998;9;1600;1;1;1
158261;15826101;3;17;SILVERADO;9998;9;6600;2;1;1
158271;15827101;1;61;SENTRA;1997;4;99999;1;2;1
158281;15828102;5;45;CARNIVAL;9998;9;2500;1;1;1
158281;15828101;1;45;POP;9998;9;1100;1;1;1
158291;15829101;1;84;NO RESPONDE;9998;9;99998;1;1;1
158311;15831101;1;86;YARIS;2010;1;1600;1;2;1
158331;15833102;3;86;NO RESPONDE;9998;9;99998;1;1;1
158331;15833103;1;84;NO RESPONDE;9998;9;99998;1;1;1
158331;15833104;1;17;SPARK;9998;9;99998;1;1;1
158331;15833101;3;61;NO RESPONDE;9998;9;99998;1;1;1
158341;15834101;1;999;STATION WAGON;9999;9;99999;1;1;1
158351;15835102;1;37;SONATA;9998;9;99998;1;1;1
158351;15835101;1;84;GRAND NOMADE;2012;1;99998;1;2;1
158351;15835103;1;80;YETI;2012;1;2000;1;2;1
158361;15836102;1;36;CIVIC;2012;1;1900;1;2;1
158361;15836101;2;123;GOLDWING;1976;5;1000;1;1;1
158381;15838101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158390;15839001;1;30;FIESTA;2012;1;1600;1;2;1
158390;15839003;3;17;MONTANA;2007;2;1800;1;2;1
158390;15839002;3;83;FORESTER XL;2011;1;2500;1;2;1
158401;15840101;1;19;PICASSO;2011;1;2500;2;2;1
158411;15841101;3;72;KOLEOS;2012;1;99999;1;2;1
158431;15843101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158461;15846101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158471;15847101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158481;15848101;1;11;320;2011;1;2000;1;2;1
158501;15850101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158521;15852101;3;37;VERACRUZ;9998;9;99998;2;1;1
158521;15852102;1;86;YARIS SPORT;9998;9;99998;1;1;1
158531;15853102;1;83;NO RESPONDE;9998;9;99998;1;1;1
158531;15853101;3;33;SOCOOL;9998;9;99998;1;1;1
158541;15854101;3;37;TUCSON;9998;9;99998;1;1;1
158551;15855101;1;86;TERCEL;9998;9;99998;1;1;1
158561;15856101;1;87;GOL;2012;1;1600;1;2;1
158571;15857102;2;123;CBR 600;1992;5;600;1;1;1
158571;15857101;1;86;CAMRY;1995;5;2200;1;2;1
158591;15859101;1;45;MORNIG;9999;9;99998;1;1;1
158601;15860101;1;61;V-16;1996;5;99998;1;2;1
158621;15862101;3;84;VITARA;2010;1;2000;1;2;1
158631;15863101;1;83;IMPRESA;2002;3;2000;1;2;1
158651;15865102;1;998;NO RESPONDE;9998;9;99998;2;1;1
158651;15865101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158661;15866101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158661;15866102;1;998;NO RESPONDE;9998;9;99998;1;1;1
158681;15868101;1;54;NO RESPONDE;9998;9;99998;1;1;1
158681;15868102;3;86;NO RESPONDE;9998;9;99998;1;1;1
158691;15869101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158701;15870101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158722;15872201;3;45;SPORTAGE;2011;1;2000;1;2;1
158751;15875101;1;17;AVEO;9998;9;99998;1;1;1
158761;15876101;2;123;ELITE 125;9998;9;99998;1;1;1
158791;15879101;1;17;AVEO;2004;3;1400;1;2;1
158801;15880101;1;17;AVEO;2010;1;1400;1;2;1
158812;15881201;1;65;NO RESPONDE;9998;9;99998;1;1;1
158821;15882101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158841;15884101;1;88;240;1986;5;99998;1;2;1
158851;15885101;1;36;ACCORD;9999;9;99999;1;1;1
158851;15885102;1;55;300;1990;5;99999;1;1;1
158851;15885103;1;87;GOL;9999;9;99999;1;1;1
158861;15886101;1;87;SIN INFORMACION;9999;9;99999;1;1;1
158870;15887001;1;65;207;2007;2;1600;1;2;1
158870;15887002;1;65;206;2005;3;1600;1;2;1
158881;15888101;1;998;NO RESPONDE;9998;9;99998;2;1;1
158891;15889102;3;84;NO RESPONDE;9998;9;99998;1;1;1
158891;15889101;1;37;NO RESPONDE;9998;9;99998;1;1;1
158911;15891101;1;37;NO RESPONDE;9998;9;99998;1;1;1
158920;15892001;1;83;OUTBACK;2005;3;2400;1;2;1
158920;15892002;1;45;;2012;1;99999;1;2;1
158920;15892004;1;30;;2010;1;1500;1;2;1
158920;15892003;1;65;;2006;3;99999;1;2;1
158931;15893103;3;54;V2500;2006;3;2500;2;2;1
158931;15893101;1;37;GETZ;9999;9;1400;1;1;1
158931;15893102;1;17;AVEO;2012;1;1400;1;2;1
158941;15894101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158951;15895101;1;998;NO RESPONDE;9998;9;99998;1;1;1
158961;15896101;2;998;NO RESPONDE;9998;9;99998;1;1;1
158972;15897202;1;998;NO RESPONDE;9998;9;99998;1;1;1
158972;15897201;1;72;PICASSO;9998;9;99998;2;1;1
158972;15897203;1;998;NO RESPONDE;9998;9;99998;1;1;1
158981;15898101;1;86;YARIS;2005;3;1300;1;2;1
159001;15900101;3;17;CHEYENNE;1996;5;5700;1;2;1
159011;15901101;1;65;208;2009;2;1600;1;2;1
159041;15904101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159050;15905002;1;998;NO RESPONDE;9998;9;99998;1;1;1
159050;15905001;1;998;NO RESPONDE;9998;9;99998;1;1;1
159061;15906101;1;45;MORNING;9998;9;99998;1;1;1
159071;15907101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159071;15907102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159081;15908102;1;37;ACCENT;2007;2;1800;1;2;1
159081;15908101;4;45;VESTA;2002;3;2000;2;2;1
159081;15908103;1;37;ACCENT;1998;4;1200;1;2;1
159091;15909101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159091;15909102;3;998;NO RESPONDE;9998;9;99998;1;1;1
159100;15910003;1;84;SUIFT;2001;4;1800;1;2;1
159100;15910002;1;86;URBAN CRUISER;2000;4;1600;1;2;1
159100;15910001;1;86;YARIS;2005;3;1800;1;2;2
159111;15911102;3;61;NO RESPONDE;9998;9;99998;1;1;1
159111;15911101;3;61;NO RESPONDE;9998;9;99998;1;1;1
159121;15912101;1;17;NO RESPONDE;9998;9;99998;1;1;4
159121;15912102;1;11;NO RESPONDE;9998;9;99998;1;1;1
159142;15914201;1;17;OPTRA;2010;1;1600;1;2;1
159161;15916101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159171;15917101;1;36;CIVIC;1994;5;99999;1;2;1
159181;15918102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159181;15918101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159191;15919101;5;19;BERLINGO;2000;4;1900;2;2;1
159201;15920101;1;17;CORSA;9998;9;99998;1;1;1
159211;15921101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159211;15921102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159231;15923101;1;19;C3;2010;1;1600;1;2;1
159241;15924101;5;998;NO RESPONDE;9998;9;99998;2;1;1
159251;15925101;1;22;NUBIRA;9999;9;99999;1;1;1
159271;15927101;1;84;SWIFT;9998;9;99998;1;1;1
159281;15928101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159281;15928102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159281;15928103;1;998;NO RESPONDE;9998;9;99998;1;1;1
159301;15930102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159301;15930101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159311;15931101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159321;15932101;1;86;YARIS;2010;1;99998;1;2;1
159330;15933001;3;84;VITARA;9999;9;99999;1;1;1
159330;15933002;1;37;SONATA;9999;9;99999;1;1;1
159340;15934001;1;61;TERRANO 2;1998;4;2400;1;2;1
159361;15936102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159361;15936101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159371;15937101;1;54;3;2010;1;1600;1;2;1
159381;15938101;3;37;TUCSON;2008;2;2000;1;2;1
159391;15939101;1;37;ACCENT;2011;1;1600;1;2;1
159401;15940101;1;84;BALENO;1997;4;1600;1;2;1
159411;15941102;1;36;CIVIC;2000;4;1800;1;2;1
159411;15941101;3;45;CARENS;2006;3;2000;1;2;1
159421;15942101;3;16;TIGGO;9998;9;99998;1;1;1
159431;15943102;1;84;NO RESPONDE;9998;9;99998;1;1;1
159431;15943101;1;37;NO RESPONDE;9998;9;99998;1;1;1
159441;15944101;1;998;NO RESPONDE;9998;9;99998;2;1;1
159441;15944102;1;998;NO RESPONDE;9998;9;99998;2;1;1
159451;15945103;4;998;NO RESPONDE;9998;9;99998;2;1;1
159451;15945101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159451;15945102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159461;15946101;1;80;OCTAVIA;9998;9;99998;1;1;1
159461;15946103;1;998;NO RESPONDE;9998;9;99998;1;1;1
159461;15946102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159471;15947102;1;83;NO RESPONDE;9998;9;99998;1;1;1
159471;15947101;3;17;NO RESPONDE;9998;9;99998;1;1;1
159481;15948101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159490;15949001;1;998;NO RESPONDE;9998;9;99998;1;1;1
159490;15949002;1;998;NO RESPONDE;9998;9;99998;1;1;1
159511;15951101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159561;15956101;1;86;YARIS;9998;9;99998;1;1;1
159571;15957101;1;0;NO SABE;9999;9;99999;1;1;1
159581;15958101;1;61;NO RESPONDE;9998;9;99998;1;1;1
159581;15958102;3;30;NO RESPONDE;9998;9;99998;2;1;1
159591;15959102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159591;15959101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159601;15960101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159611;15961102;1;998;NO RESPONDE;9998;9;99998;1;1;4
159611;15961101;3;45;GRAND CARNIVAL;9998;9;99998;1;1;1
159621;15962101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159631;15963101;1;86;NO RESPONDE;9998;9;99998;1;1;1
159631;15963102;1;17;NO RESPONDE;9998;9;99998;1;1;1
159641;15964101;3;36;RV4;2005;3;2000;1;2;1
159660;15966001;4;45;CARNIVAL;2008;2;2700;1;2;1
159660;15966002;3;61;D21;2006;3;2400;1;2;1
159671;15967101;1;84;BALENO;1998;4;99999;1;2;1
159691;15969101;3;42;CHEROKEE;2006;3;3500;1;2;1
159691;15969102;1;72;SANDERO;2011;1;1600;1;2;1
159701;15970103;1;86;YARIS;2012;1;1300;1;2;1
159701;15970101;3;42;GRAN CHEROQUI;2010;1;5700;1;2;1
159701;15970104;3;59;MONTERO;2003;3;3800;1;2;1
159701;15970102;1;88;C30;2012;1;2000;1;2;1
159711;15971102;2;;;;9;;;2;
159711;15971101;1;;;;9;;;2;
159731;15973102;1;84;FORESTER;2011;1;2000;2;2;1
159731;15973101;1;84;VITARA;2010;1;1600;2;2;1
159750;15975002;3;59;PAJERO;1993;5;2000;2;2;1
159750;15975001;1;17;CORSA;2002;3;1400;1;2;1
159761;15976101;3;45;SPORTAGE;2013;9;2000;2;2;1
159770;15977001;1;65;307;2007;2;1800;1;2;1
159770;15977002;3;42;NO RESPONDE;2002;3;2200;1;2;1
159781;15978101;1;998;NO RESPONDE;9998;9;99998;1;2;1
159801;15980101;1;86;NO RESPONDE;9998;9;99998;1;1;1
159841;15984101;1;45;RIO;1999;4;99998;1;2;1
159860;15986001;1;0;NO RESPONDE;9998;9;99998;1;1;1
159871;15987101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159881;15988101;1;86;NO RESPONDE;9998;9;99998;1;1;1
159881;15988102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159891;15989101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159901;15990101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159911;15991101;1;59;M200;9998;9;99998;2;1;4
159911;15991102;1;19;PICASSO;9998;9;99998;2;1;1
159920;15992001;1;54;6;2007;2;2000;1;2;1
159931;15993102;5;86;HIACER;9998;9;99998;1;2;1
159931;15993101;3;45;CARENS;9998;9;99998;1;1;1
159941;15994101;1;998;NO RESPONDE;9998;9;99998;1;1;1
159941;15994102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159951;15995102;1;45;MORNING;9999;9;1400;1;1;1
159951;15995101;1;86;NO ENTREGA INFORMACION;2012;1;99999;1;2;1
159961;15996101;1;88;V50;9999;9;2400;1;1;1
159961;15996102;1;88;S40;9998;9;2000;1;1;1
159971;15997101;1;36;ACCORD;9999;9;99999;1;1;1
159981;15998101;1;37;ATOS;9998;9;99998;1;1;1
159981;15998102;1;998;NO RESPONDE;9998;9;99998;1;1;1
159991;15999101;1;37;ACCENT;9998;9;99998;1;1;1
160011;16001102;2;123;STORM;9998;9;99998;1;1;1
160011;16001101;3;17;LUV;9998;9;99998;1;1;1
160011;16001103;1;45;SPORTAGE;9998;9;99998;2;1;1
160021;16002101;3;36;CRV;9998;9;99998;1;1;1
160051;16005101;1;61;TIIDA;2012;1;1600;1;2;1
160060;16006001;1;83;IMPREZA;2007;2;2000;1;2;1
160081;16008101;1;86;RAP;2011;1;1600;1;2;1
160091;16009102;3;37;NO RESPONDE;9998;9;99998;1;1;1
160091;16009101;1;86;NO RESPONDE;9998;9;99998;1;1;1
160101;16010103;1;998;NO RESPONDE;9998;9;99998;1;1;1
160101;16010101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160101;16010102;1;998;NO RESPONDE;9998;9;99998;1;1;1
160110;16011001;1;37;ACCENT;2005;3;1600;1;2;1
160120;16012001;1;36;CRV;2010;1;2400;1;2;1
160131;16013101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160141;16014101;1;54;3;9998;9;99998;1;1;1
160151;16015101;1;83;IMPRESA;9998;9;99998;1;1;1
160161;16016101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160171;16017101;3;23;FEROZA;9998;9;99998;2;1;1
160181;16018101;1;11;NO RESPONDE;9998;9;99998;1;1;1
160181;16018103;1;87;NO RESPONDE;9998;9;99998;1;1;1
160181;16018102;3;17;NO RESPONDE;9998;9;99998;1;1;1
160181;16018104;1;17;NO RESPONDE;9998;9;99998;1;1;1
160191;16019101;1;84;NO RESPONDE;9998;9;99998;1;1;1
160201;16020101;1;30;ECOSPORT;2007;2;2000;1;2;1
160201;16020102;1;45;MAGNETIS;2008;2;2000;1;2;1
160232;16023202;1;54;323;2007;2;1600;1;2;1
160232;16023203;1;22;LANOS;2001;4;2001;1;2;1
160232;16023201;1;58;COOPER S;2008;2;1600;1;2;1
160241;16024101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160251;16025101;1;17;CORSA;2001;4;1600;1;2;1
160271;16027101;1;17;CORSA;9998;9;99998;1;1;1
160281;16028102;3;82;MUSSO;2005;3;2000;2;2;1
160281;16028103;1;84;ALTO;2009;2;1200;1;2;1
160281;16028101;3;30;RANGER;2003;3;2400;1;2;1
160291;16029102;1;87;VENTO;2008;2;2500;1;2;1
160291;16029101;1;87;PASSAT;2009;2;2000;2;2;1
160331;16033101;1;33;FLORID;2010;1;1500;1;2;1
160340;16034001;1;0;SIN INFORMACION;9999;9;99998;1;1;1
160351;16035101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160351;16035102;1;998;NO RESPONDE;9998;9;99998;1;1;1
160361;16036101;1;86;NO RESPONDE;9998;9;99998;1;1;1
160370;16037001;1;998;NO RESPONDE;9998;9;99998;1;1;1
160370;16037002;3;998;NO RESPONDE;9998;9;99998;1;1;1
160381;16038102;1;998;NO RESPONDE;9998;9;99998;2;1;1
160381;16038101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160381;16038103;1;998;NO RESPONDE;9998;9;99998;1;1;1
160391;16039101;3;17;LUV;9998;9;99998;1;1;1
160411;16041101;1;17;NO SABE;2004;3;99999;1;2;1
160411;16041102;1;87;VENTO;1998;4;99999;1;2;1
160423;16042301;2;123;250C;1999;4;250;1;2;1
160431;16043101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160441;16044104;1;998;NO RESPONDE;9998;9;99998;1;1;1
160441;16044102;3;998;NO RESPONDE;9998;9;99998;1;1;1
160441;16044101;3;998;NO RESPONDE;9998;9;99998;1;1;1
160441;16044103;1;998;NO RESPONDE;9998;9;99998;1;1;1
160450;16045001;1;998;NO RESPONDE;9998;9;99998;1;1;1
160461;16046101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160471;16047101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160493;16049301;1;54;XXXX;2011;1;99998;1;2;1
160503;16050301;1;65;XXX;2007;2;99998;1;2;1
160513;16051301;3;84;GRAN VITARA;2002;3;99998;1;2;1
160532;16053202;3;61;NO ENTREGA INFORMACION;9998;9;99998;1;1;1
160532;16053201;1;86;TERCEL;9998;9;99998;1;1;1
160541;16054101;1;61;TIDA;2010;1;1800;1;2;1
160551;16055101;1;83;NO RESPONDE;9998;9;99998;1;1;1
160561;16056102;1;19;NO RESPONDE;9998;9;99998;1;1;1
160561;16056101;1;54;3;9998;9;99998;1;1;1
160571;16057101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160581;16058101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160591;16059102;3;42;NO RESPONDE;9998;9;99998;1;1;1
160591;16059101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160601;16060102;1;998;NO RESPONDE;9998;9;99998;1;1;1
160601;16060101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160601;16060103;1;998;NO RESPONDE;9998;9;99998;1;1;1
160611;16061101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160631;16063103;1;998;NO RESPONDE;9998;9;99998;1;1;1
160631;16063104;1;998;NO RESPONDE;9998;9;99998;1;1;1
160631;16063101;1;998;NO RESPONDE;9998;9;99998;1;1;1
160631;16063102;1;998;NO RESPONDE;9998;9;99998;1;1;1
160641;16064101;1;42;NO RESPONDE;9998;9;99998;1;1;1
