REGION;PROVINCIA;COMUNA;DC;AREA;ZONA;NOM_URBANO;CAT;REGION_15R;PROVINCIA_15R;COMUNA_15R
13;131;13119;15;1;1;MAIPÚ;1;13;131;13119
13;131;13119;16;1;1;MAIPÚ;1;13;131;13119
13;131;13119;16;1;2;MAIPÚ;1;13;131;13119
13;131;13119;16;1;3;MAIPÚ;1;13;131;13119
13;131;13119;17;1;1;MAIPÚ;1;13;131;13119
13;131;13119;17;1;2;MAIPÚ;1;13;131;13119
13;131;13119;17;1;3;MAIPÚ;1;13;131;13119
13;131;13119;17;1;4;MAIPÚ;1;13;131;13119
13;131;13119;17;1;5;MAIPÚ;1;13;131;13119
13;131;13119;18;1;1;MAIPÚ;1;13;131;13119
13;131;13119;18;1;2;MAIPÚ;1;13;131;13119
13;131;13119;18;1;3;MAIPÚ;1;13;131;13119
13;131;13119;18;1;4;MAIPÚ;1;13;131;13119
13;131;13119;18;1;5;MAIPÚ;1;13;131;13119
13;131;13119;18;1;6;MAIPÚ;1;13;131;13119
13;131;13119;18;1;7;MAIPÚ;1;13;131;13119
13;131;13119;18;1;8;MAIPÚ;1;13;131;13119
13;131;13119;19;1;1;MAIPÚ;1;13;131;13119
13;131;13119;19;1;2;MAIPÚ;1;13;131;13119
13;131;13119;19;1;3;MAIPÚ;1;13;131;13119
13;131;13119;19;1;4;MAIPÚ;1;13;131;13119
13;131;13119;19;1;5;MAIPÚ;1;13;131;13119
13;131;13119;19;1;6;MAIPÚ;1;13;131;13119
13;131;13119;19;1;7;MAIPÚ;1;13;131;13119
13;131;13119;19;1;8;MAIPÚ;1;13;131;13119
13;131;13119;19;1;9;MAIPÚ;1;13;131;13119
13;131;13119;19;1;10;MAIPÚ;1;13;131;13119
13;131;13119;20;1;1;MAIPÚ;1;13;131;13119
13;131;13119;20;1;2;MAIPÚ;1;13;131;13119
13;131;13119;20;1;3;MAIPÚ;1;13;131;13119
13;131;13119;20;1;4;MAIPÚ;1;13;131;13119
13;131;13119;20;1;5;MAIPÚ;1;13;131;13119
13;131;13119;20;1;6;MAIPÚ;1;13;131;13119
13;131;13119;20;1;7;MAIPÚ;1;13;131;13119
13;131;13119;20;1;8;MAIPÚ;1;13;131;13119
13;131;13119;20;1;9;MAIPÚ;1;13;131;13119
13;131;13119;20;1;10;MAIPÚ;1;13;131;13119
13;131;13119;20;1;11;MAIPÚ;1;13;131;13119
13;131;13119;21;1;1;MAIPÚ;1;13;131;13119
13;131;13119;21;1;2;MAIPÚ;1;13;131;13119
13;131;13119;21;1;3;MAIPÚ;1;13;131;13119
13;131;13119;21;1;4;MAIPÚ;1;13;131;13119
13;131;13119;21;1;5;MAIPÚ;1;13;131;13119
13;131;13119;22;1;1;MAIPÚ;1;13;131;13119
13;131;13119;22;1;2;MAIPÚ;1;13;131;13119
13;131;13119;22;1;3;MAIPÚ;1;13;131;13119
13;131;13119;22;1;4;MAIPÚ;1;13;131;13119
13;131;13119;23;1;1;MAIPÚ;1;13;131;13119
13;131;13119;23;1;2;MAIPÚ;1;13;131;13119
13;131;13119;23;1;3;MAIPÚ;1;13;131;13119
13;131;13119;23;1;4;MAIPÚ;1;13;131;13119
13;131;13119;23;1;5;MAIPÚ;1;13;131;13119
13;131;13119;23;1;6;MAIPÚ;1;13;131;13119
13;131;13119;23;1;7;MAIPÚ;1;13;131;13119
13;131;13119;23;1;8;MAIPÚ;1;13;131;13119
13;131;13120;1;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;1;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;1;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;1;1;4;ÑUÑOA;1;13;131;13120
13;131;13120;1;1;5;ÑUÑOA;1;13;131;13120
13;131;13120;1;1;6;ÑUÑOA;1;13;131;13120
13;131;13120;1;1;7;ÑUÑOA;1;13;131;13120
13;131;13120;1;1;8;ÑUÑOA;1;13;131;13120
13;131;13120;1;1;9;ÑUÑOA;1;13;131;13120
13;131;13120;2;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;2;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;2;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;2;1;4;ÑUÑOA;1;13;131;13120
13;131;13120;2;1;5;ÑUÑOA;1;13;131;13120
13;131;13120;2;1;6;ÑUÑOA;1;13;131;13120
13;131;13120;3;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;3;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;3;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;4;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;4;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;4;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;4;1;4;ÑUÑOA;1;13;131;13120
13;131;13120;4;1;5;ÑUÑOA;1;13;131;13120
13;131;13120;5;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;5;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;5;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;5;1;4;ÑUÑOA;1;13;131;13120
13;131;13120;6;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;6;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;6;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;6;1;4;ÑUÑOA;1;13;131;13120
13;131;13120;6;1;5;ÑUÑOA;1;13;131;13120
13;131;13120;7;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;7;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;7;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;7;1;4;ÑUÑOA;1;13;131;13120
13;131;13120;7;1;5;ÑUÑOA;1;13;131;13120
13;131;13120;7;1;6;ÑUÑOA;1;13;131;13120
13;131;13120;7;1;7;ÑUÑOA;1;13;131;13120
13;131;13120;8;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;8;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;8;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;8;1;4;ÑUÑOA;1;13;131;13120
13;131;13120;9;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;9;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;9;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;10;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;10;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;10;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;10;1;4;ÑUÑOA;1;13;131;13120
13;131;13120;10;1;5;ÑUÑOA;1;13;131;13120
13;131;13120;10;1;6;ÑUÑOA;1;13;131;13120
13;131;13120;10;1;7;ÑUÑOA;1;13;131;13120
13;131;13120;10;1;8;ÑUÑOA;1;13;131;13120
13;131;13120;11;1;1;ÑUÑOA;1;13;131;13120
13;131;13120;11;1;2;ÑUÑOA;1;13;131;13120
13;131;13120;11;1;3;ÑUÑOA;1;13;131;13120
13;131;13120;11;1;4;ÑUÑOA;1;13;131;13120
13;131;13120;11;1;5;ÑUÑOA;1;13;131;13120
13;131;13120;11;1;6;ÑUÑOA;1;13;131;13120
13;131;13120;11;1;7;ÑUÑOA;1;13;131;13120
13;131;13121;1;1;1;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;1;1;2;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;1;1;3;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;2;1;1;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;2;1;2;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;2;1;3;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;2;1;4;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;3;1;1;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;3;1;2;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;3;1;3;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;3;1;4;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;4;1;1;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;4;1;2;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;4;1;3;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;4;1;4;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;5;1;1;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;5;1;2;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;5;1;3;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;5;1;4;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;6;1;1;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;6;1;2;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;6;1;3;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;7;1;1;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;7;1;2;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;7;1;3;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;7;1;4;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;8;1;1;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13121;8;1;2;PEDRO AGUIRRE CERDA;1;13;131;13121
13;131;13122;1;1;1;PEÑALOLÉN;1;13;131;13122
13;131;13122;1;1;2;PEÑALOLÉN;1;13;131;13122
13;131;13122;1;1;3;PEÑALOLÉN;1;13;131;13122
13;131;13122;1;1;4;PEÑALOLÉN;1;13;131;13122
13;131;13122;2;1;1;PEÑALOLÉN;1;13;131;13122
13;131;13122;2;1;2;PEÑALOLÉN;1;13;131;13122
13;131;13122;2;1;3;PEÑALOLÉN;1;13;131;13122
13;131;13122;2;1;4;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;1;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;2;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;3;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;4;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;5;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;6;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;7;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;8;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;9;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;10;PEÑALOLÉN;1;13;131;13122
13;131;13122;3;1;11;PEÑALOLÉN;1;13;131;13122
13;131;13122;4;1;1;PEÑALOLÉN;1;13;131;13122
13;131;13122;4;1;2;PEÑALOLÉN;1;13;131;13122
13;131;13122;4;1;3;PEÑALOLÉN;1;13;131;13122
13;131;13122;4;1;4;PEÑALOLÉN;1;13;131;13122
13;131;13122;4;1;5;PEÑALOLÉN;1;13;131;13122
13;131;13122;5;1;1;PEÑALOLÉN;1;13;131;13122
